City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
230,dikson,RU,2021-08-02 00:55:33,73.5069,80.5464,42.12,99,100,10.09,overcast clouds
231,bengkulu,ID,2021-08-02 00:55:33,-3.8004,102.2655,75.9,89,97,3.71,overcast clouds
232,klobuck,PL,2021-08-02 00:55:33,50.9008,18.9367,59.14,95,100,8.72,overcast clouds
233,lensk,RU,2021-08-02 00:55:34,60.7253,114.9278,69.46,49,100,7.31,overcast clouds
234,alexandria,EG,2021-08-02 00:52:06,31.2156,29.9553,79.34,89,0,5.75,clear sky
235,pochutla,MX,2021-08-02 00:55:34,15.7432,-96.4661,78.98,85,100,3.0,overcast clouds
236,oranjemund,NA,2021-08-02 00:55:13,-28.55,16.4333,55.56,76,0,7.34,clear sky
237,portland,US,2021-08-02 00:54:00,45.5234,-122.6762,94.69,45,83,3.0,broken clouds
238,guiglo,CI,2021-08-02 00:55:35,6.5456,-7.4966,71.08,97,99,2.21,light rain
239,new norfolk,AU,2021-08-02 00:55:35,-42.7826,147.0587,50.92,79,93,3.27,overcast clouds
240,itarema,BR,2021-08-02 00:55:36,-2.9248,-39.9167,75.92,75,11,8.79,few clouds
241,elverum,NO,2021-08-02 00:55:36,60.8819,11.5623,53.06,69,100,7.92,overcast clouds
242,kushmurun,KZ,2021-08-02 00:55:37,52.4503,64.6311,70.36,70,30,5.73,scattered clouds
243,plettenberg bay,ZA,2021-08-02 00:51:21,-34.0527,23.3716,58.03,84,100,8.03,light rain
244,saskylakh,RU,2021-08-02 00:53:49,71.9167,114.0833,78.46,37,5,6.29,clear sky
245,northam,GB,2021-08-02 00:55:37,51.0333,-4.2167,56.61,90,39,6.44,scattered clouds
246,kununurra,AU,2021-08-02 00:50:55,-15.7667,128.7333,82.38,57,7,4.61,clear sky
247,cherskiy,RU,2021-08-02 00:55:38,68.75,161.3,42.1,68,84,21.77,broken clouds
248,adrar,MR,2021-08-02 00:54:52,20.5022,-10.0711,91.18,31,16,5.21,few clouds
249,ahipara,NZ,2021-08-02 00:55:38,-35.1667,173.1667,58.26,67,13,11.56,few clouds
250,amot,NO,2021-08-02 00:55:39,59.5714,7.9877,50.76,82,94,0.51,overcast clouds
251,beringovskiy,RU,2021-08-02 00:55:39,63.05,179.3167,45.72,79,96,21.34,overcast clouds
252,sakakah,SA,2021-08-02 00:55:13,29.9697,40.2064,87.37,21,0,10.89,clear sky
253,seymchan,RU,2021-08-02 00:55:40,62.8833,152.4333,45.28,61,100,18.7,overcast clouds
254,irondequoit,US,2021-08-02 00:55:40,43.2134,-77.5797,64.53,88,100,10.67,overcast clouds
255,upernavik,GL,2021-08-02 00:55:40,72.7868,-56.1549,42.69,79,5,9.69,clear sky
256,chicama,PE,2021-08-02 00:55:41,-7.8447,-79.1469,63.14,80,0,6.08,clear sky
257,lufilufi,WS,2021-08-02 00:55:42,-13.8745,-171.5986,77.79,81,88,20.8,moderate rain
258,redmond,US,2021-08-02 00:52:03,47.674,-122.1215,87.46,54,100,1.01,overcast clouds
259,sikasso,ML,2021-08-02 00:55:42,10.9167,-7.0,71.17,97,10,3.94,clear sky
260,kralendijk,BQ,2021-08-02 00:55:43,12.15,-68.2667,81.43,84,0,23.4,clear sky
261,vuktyl,RU,2021-08-02 00:55:43,63.8567,57.3094,54.28,97,24,3.98,few clouds
262,leningradskiy,RU,2021-08-02 00:55:43,69.3833,178.4167,34.23,99,100,18.3,light rain
263,seoul,KR,2021-08-02 00:51:12,37.5683,126.9778,81.01,86,90,5.75,overcast clouds
264,semporna,MY,2021-08-02 00:55:44,4.4818,118.6112,79.0,72,97,2.98,light rain
265,pisco,PE,2021-08-02 00:55:44,-13.7,-76.2167,62.65,82,75,12.66,broken clouds
266,manta,EC,2021-08-02 00:54:24,-0.95,-80.7333,73.18,83,20,12.66,few clouds
267,chabahar,IR,2021-08-02 00:55:45,25.2919,60.643,82.74,85,96,4.23,overcast clouds
268,kapit,MY,2021-08-02 00:55:45,2.0167,112.9333,75.65,97,100,1.32,overcast clouds
269,bulqize,AL,2021-08-02 00:55:46,41.4917,20.2219,68.32,37,5,5.7,clear sky
270,slave lake,CA,2021-08-02 00:55:46,55.2834,-114.769,76.98,69,1,3.44,clear sky
271,drayton valley,CA,2021-08-02 00:55:46,53.2168,-114.9854,91.62,24,96,12.66,overcast clouds
272,salalah,OM,2021-08-02 00:55:47,17.0151,54.0924,74.5,95,100,4.36,overcast clouds
273,bosaso,SO,2021-08-02 00:55:47,11.2842,49.1816,88.48,42,26,22.84,scattered clouds
274,necochea,AR,2021-08-02 00:55:48,-38.5473,-58.7368,41.65,70,0,8.84,clear sky
275,hailar,CN,2021-08-02 00:55:48,49.2,119.7,66.99,62,0,10.4,clear sky
276,shelburne,CA,2021-08-02 00:55:48,44.0787,-80.2041,59.85,78,49,7.0,scattered clouds
277,kokopo,PG,2021-08-02 00:55:49,-4.352,152.2633,84.06,69,9,12.93,light rain
278,guiyang,CN,2021-08-02 00:55:49,26.5833,106.7167,72.09,83,0,4.47,clear sky
279,nimaparha,IN,2021-08-02 00:55:50,20.0667,86.0167,79.2,73,61,6.04,broken clouds
280,baoqing,CN,2021-08-02 00:55:50,46.3317,132.2111,88.45,49,1,10.45,clear sky
281,royal leamington spa,GB,2021-08-02 00:51:35,52.3,-1.5333,57.85,89,100,3.91,overcast clouds
282,grand baie,MU,2021-08-02 00:55:51,-20.0182,57.5802,68.47,85,8,4.0,clear sky
283,doha,QA,2021-08-02 00:55:51,25.2867,51.5333,93.51,52,0,0.0,clear sky
284,bilma,NE,2021-08-02 00:55:51,18.6853,12.9164,92.1,11,19,5.01,few clouds
285,sabha,LY,2021-08-02 00:55:52,27.0377,14.4283,85.78,12,0,9.44,clear sky
286,isangel,VU,2021-08-02 00:55:52,-19.55,169.2667,75.31,57,75,9.22,broken clouds
287,bulalacao,PH,2021-08-02 00:55:53,12.3254,121.3435,83.08,80,100,20.29,overcast clouds
288,khani,GE,2021-08-02 00:55:53,41.9563,42.9566,60.37,94,20,3.69,few clouds
289,wadi maliz,TN,2021-08-02 00:55:13,36.4681,8.5495,78.46,89,6,3.11,clear sky
290,krasnyy kut,RU,2021-08-02 00:55:54,50.95,46.9667,73.85,56,13,7.49,few clouds
291,yaring,TH,2021-08-02 00:55:54,6.8662,101.3689,77.04,85,97,7.29,overcast clouds
292,kapoeta,SS,2021-08-02 00:55:54,4.7717,33.5903,76.53,56,96,0.49,overcast clouds
293,boguchany,RU,2021-08-02 00:55:55,58.3814,97.4531,57.42,96,100,1.9,light rain
294,amahai,ID,2021-08-02 00:55:55,-3.3333,128.9167,81.81,76,22,1.97,few clouds
295,ambon,ID,2021-08-02 00:55:56,-3.6954,128.1814,82.54,78,40,3.44,scattered clouds
296,manjacaze,MZ,2021-08-02 00:51:03,-24.7117,33.8828,57.11,65,0,5.97,clear sky
297,cairns,AU,2021-08-02 00:51:06,-16.9167,145.7667,82.11,68,40,11.5,scattered clouds
298,durgapur,IN,2021-08-02 00:55:56,23.4833,87.3167,81.45,81,100,6.6,overcast clouds
299,constitucion,CL,2021-08-02 00:55:57,-35.3333,-72.4167,53.22,65,0,6.71,clear sky
300,chalchihuites,MX,2021-08-02 00:55:57,23.4833,-103.8833,70.05,49,80,10.02,broken clouds
301,rocha,UY,2021-08-02 00:55:14,-34.4833,-54.3333,44.65,95,0,4.16,clear sky
302,ucluelet,CA,2021-08-02 00:51:03,48.9329,-125.5528,87.04,78,56,1.99,broken clouds
303,broken hill,AU,2021-08-02 00:55:58,-31.95,141.4333,55.11,62,0,16.11,clear sky
304,tucuman,AR,2021-08-02 00:55:58,-26.8241,-65.2226,57.2,41,0,8.05,clear sky
305,arcata,US,2021-08-02 00:55:59,40.8665,-124.0828,71.2,81,40,1.99,scattered clouds
306,najran,SA,2021-08-02 00:55:59,17.4924,44.1277,86.65,51,98,14.09,overcast clouds
307,vanderhoof,CA,2021-08-02 00:55:59,54.0166,-124.0198,84.74,34,100,11.1,overcast clouds
308,troitsko-pechorsk,RU,2021-08-02 00:56:00,62.7084,56.1964,53.46,97,14,4.61,few clouds
309,wote,KE,2021-08-02 00:56:00,-1.7808,37.6288,56.7,84,61,1.99,broken clouds
310,ballina,AU,2021-08-02 00:53:45,-28.8667,153.5667,68.18,88,90,3.44,overcast clouds
311,walvis bay,NA,2021-08-02 00:52:39,-22.9575,14.5053,70.75,17,0,10.36,clear sky
312,ambanja,MG,2021-08-02 00:54:17,-13.6833,48.45,67.21,81,0,3.42,clear sky
313,kloulklubed,PW,2021-08-02 00:56:01,7.0419,134.2556,81.1,75,100,13.82,overcast clouds
314,la serena,CL,2021-08-02 00:52:07,-29.9078,-71.2542,53.11,93,20,1.14,few clouds
315,dzilam gonzalez,MX,2021-08-02 00:56:01,21.2833,-88.9333,78.94,85,92,6.73,overcast clouds
316,jacareacanga,BR,2021-08-02 00:55:12,-6.2222,-57.7528,83.64,38,100,2.08,overcast clouds
317,narsaq,GL,2021-08-02 00:56:02,60.9167,-46.05,50.83,74,100,6.76,overcast clouds
318,tommot,RU,2021-08-02 00:56:02,58.9564,126.2925,57.24,96,100,10.09,light rain
319,puerto plata,DO,2021-08-02 00:56:02,19.7934,-70.6884,84.45,83,20,0.0,few clouds
320,krasnoyarka,RU,2021-08-02 00:56:03,55.3333,73.1167,62.55,90,0,6.93,clear sky
321,buala,SB,2021-08-02 00:56:03,-8.145,159.5921,79.77,84,100,7.02,light rain
322,linhares,BR,2021-08-02 00:56:04,-19.3911,-40.0722,63.28,78,83,3.18,broken clouds
323,kavaratti,IN,2021-08-02 00:56:04,10.5669,72.642,82.06,75,93,16.4,overcast clouds
324,mersing,MY,2021-08-02 00:56:04,2.4312,103.8405,76.91,88,40,3.44,scattered clouds
325,kotelnich,RU,2021-08-02 00:56:05,58.3089,48.348,61.63,82,100,6.04,overcast clouds
326,oussouye,SN,2021-08-02 00:56:05,12.485,-16.5469,78.89,88,48,9.82,light rain
327,kaeo,NZ,2021-08-02 00:56:06,-35.1,173.7833,65.32,65,47,10.25,scattered clouds
328,nome,US,2021-08-02 00:56:06,64.5011,-165.4064,55.17,94,90,9.22,moderate rain
329,floriano,BR,2021-08-02 00:56:07,-6.7669,-43.0225,79.47,42,100,11.65,overcast clouds
330,svetlogorsk,BY,2021-08-02 00:56:07,52.6333,29.7333,65.48,92,100,6.62,overcast clouds
331,sault sainte marie,CA,2021-08-02 00:53:28,46.5168,-84.3333,66.76,72,75,12.66,broken clouds
332,izvestkovyy,RU,2021-08-02 00:56:08,48.9833,131.55,64.0,95,100,4.27,light rain
333,malinao,PH,2021-08-02 00:56:08,7.5917,124.6889,76.08,78,100,3.31,overcast clouds
334,chavakkad,IN,2021-08-02 00:56:08,10.5333,76.05,75.27,84,95,5.21,overcast clouds
335,caetite,BR,2021-08-02 00:56:09,-14.0694,-42.475,60.82,61,100,10.45,overcast clouds
336,springbok,ZA,2021-08-02 00:56:09,-29.6643,17.8865,52.21,27,24,4.97,few clouds
337,aykhal,RU,2021-08-02 00:56:10,66.0,111.5,74.37,35,6,11.41,clear sky
338,sironj,IN,2021-08-02 00:56:10,24.1,77.7,72.9,97,100,17.6,heavy intensity rain
339,monrovia,LR,2021-08-02 00:52:09,6.3005,-10.7969,76.64,78,100,8.88,overcast clouds
340,touros,BR,2021-08-02 00:56:11,-5.1989,-35.4608,76.1,73,9,17.45,clear sky
341,caravelas,BR,2021-08-02 00:56:11,-17.7125,-39.2481,68.02,67,48,7.78,scattered clouds
342,agirish,RU,2021-08-02 00:52:15,61.9247,63.0231,54.9,94,14,7.43,few clouds
343,aquiraz,BR,2021-08-02 00:56:12,-3.9014,-38.3911,80.69,68,68,8.9,broken clouds
344,cape coast,GH,2021-08-02 00:56:12,5.1053,-1.2466,74.86,92,6,7.78,clear sky
345,hervey bay,AU,2021-08-02 00:56:12,-25.2986,152.8535,73.02,82,0,4.0,clear sky
346,bassila,BJ,2021-08-02 00:56:13,9.0081,1.6654,75.07,94,100,4.0,overcast clouds
347,rodrigues alves,BR,2021-08-02 00:56:13,-7.738,-72.6509,69.67,60,6,0.87,clear sky
348,acapulco,MX,2021-08-02 00:55:22,16.8634,-99.8901,82.85,84,4,8.01,clear sky
349,teknaf,BD,2021-08-02 00:56:14,20.8624,92.3058,78.21,92,100,7.7,overcast clouds
350,hede,CN,2021-08-02 00:56:14,33.7681,120.2517,84.13,78,49,5.66,light rain
351,tshela,CD,2021-08-02 00:56:14,-4.9833,12.9333,66.54,97,62,0.94,broken clouds
352,punta umbria,ES,2021-08-02 00:56:15,37.1821,-6.9661,72.23,55,100,18.14,overcast clouds
353,arman,RU,2021-08-02 00:56:15,59.7,150.1667,58.78,42,7,27.78,clear sky
354,ilulissat,GL,2021-08-02 00:56:15,69.2167,-51.1,49.08,59,0,12.75,clear sky
355,chokurdakh,RU,2021-08-02 00:53:57,70.6333,147.9167,45.09,57,73,7.54,broken clouds
356,bac lieu,VN,2021-08-02 00:54:15,9.285,105.7244,82.6,75,81,14.7,light rain
357,palembang,ID,2021-08-02 00:55:20,-2.9167,104.7458,78.89,83,20,3.44,light rain
358,sao joao da barra,BR,2021-08-02 00:56:16,-21.6403,-41.0511,67.12,65,88,8.46,overcast clouds
359,shaoguan,CN,2021-08-02 00:56:17,24.8,113.5833,86.81,69,45,1.23,scattered clouds
360,vigia,BR,2021-08-02 00:56:17,-0.8583,-48.1417,78.85,86,96,7.56,overcast clouds
361,matara,LK,2021-08-02 00:56:17,5.9485,80.5353,77.59,87,33,8.61,scattered clouds
362,birao,CF,2021-08-02 00:56:18,10.2849,22.7882,69.73,96,74,4.18,broken clouds
363,kurilsk,RU,2021-08-02 00:56:18,45.2333,147.8833,59.65,90,100,7.67,overcast clouds
364,maniitsoq,GL,2021-08-02 00:56:18,65.4167,-52.9,48.47,75,100,3.44,overcast clouds
365,mount gambier,AU,2021-08-02 00:52:57,-37.8333,140.7667,51.71,76,0,17.27,clear sky
366,isiro,CD,2021-08-02 00:56:19,2.7739,27.616,65.57,99,100,1.68,overcast clouds
367,puerto baquerizo moreno,EC,2021-08-02 00:56:19,-0.9,-89.6,71.17,87,23,11.97,few clouds
368,mamakan,RU,2021-08-02 00:56:19,57.8161,114.0028,57.0,92,100,1.43,overcast clouds
369,harper,LR,2021-08-02 00:56:20,4.375,-7.7169,76.3,78,100,6.15,overcast clouds
370,sur,OM,2021-08-02 00:56:20,22.5667,59.5289,89.82,56,100,4.61,overcast clouds
371,sirjan,IR,2021-08-02 00:56:20,29.452,55.6814,76.44,42,76,5.1,broken clouds
372,bereznik,RU,2021-08-02 00:56:21,62.8551,42.7072,57.06,98,100,5.28,overcast clouds
373,east london,ZA,2021-08-02 00:56:21,-33.0153,27.9116,62.13,67,77,19.35,broken clouds
374,nanortalik,GL,2021-08-02 00:52:31,60.1432,-45.2371,47.25,81,100,8.55,light rain
375,invermere,CA,2021-08-02 00:56:22,50.5167,-116.0354,92.28,25,88,2.3,overcast clouds
376,geraldton,AU,2021-08-02 00:56:22,-28.7667,114.6,49.12,87,40,11.5,scattered clouds
377,klaksvik,FO,2021-08-02 00:56:22,62.2266,-6.589,47.32,79,96,4.92,overcast clouds
378,berdigestyakh,RU,2021-08-02 00:56:23,62.0989,126.6992,75.88,39,100,9.48,overcast clouds
379,yingcheng,CN,2021-08-02 00:56:23,30.95,113.55,87.85,74,98,8.48,overcast clouds
380,turayf,SA,2021-08-02 00:56:24,31.6725,38.6637,77.25,44,0,9.22,clear sky
381,sinop,TR,2021-08-02 00:56:24,41.7711,34.8709,64.11,70,0,3.09,clear sky
382,casteltermini,IT,2021-08-02 00:56:24,37.5405,13.6445,80.76,38,26,2.82,scattered clouds
383,ouadda,CF,2021-08-02 00:56:25,8.0777,22.4007,66.04,98,100,3.62,overcast clouds
384,honningsvag,NO,2021-08-02 00:56:25,70.9821,25.9704,45.82,85,100,15.48,overcast clouds
385,abalak,RU,2021-08-02 00:56:25,58.1286,68.5944,58.59,95,13,7.65,few clouds
386,macapa,BR,2021-08-02 00:56:26,0.0389,-51.0664,80.58,89,75,4.61,broken clouds
387,alice springs,AU,2021-08-02 00:56:26,-23.7,133.8833,65.75,30,31,14.97,scattered clouds
388,roma,US,2021-08-02 00:56:27,43.2128,-75.4557,63.12,94,90,3.44,light rain
389,havelock,US,2021-08-02 00:56:27,34.8791,-76.9013,75.94,96,27,3.0,moderate rain
390,bafra,TR,2021-08-02 00:56:27,41.5678,35.9069,71.42,75,0,4.83,clear sky
391,daru,PG,2021-08-02 00:56:28,-9.0763,143.2092,79.83,67,7,14.07,clear sky
392,mehamn,NO,2021-08-02 00:54:40,71.0357,27.8492,45.27,91,100,17.81,light rain
393,marzuq,YE,2021-08-02 00:56:28,14.4,46.4667,80.06,60,44,4.36,scattered clouds
394,cidreira,BR,2021-08-02 00:56:29,-30.1811,-50.2056,55.8,94,4,4.45,clear sky
395,caronport,CA,2021-08-02 00:56:29,50.4501,-105.8179,90.68,21,100,2.53,overcast clouds
396,bakchar,RU,2021-08-02 00:56:29,57.0186,82.0711,57.69,78,97,1.19,overcast clouds
397,shahr-e babak,IR,2021-08-02 00:56:30,30.1165,55.1186,75.22,41,32,8.93,scattered clouds
398,pachino,IT,2021-08-02 00:56:30,36.7186,15.0907,80.64,65,4,2.46,clear sky
399,havre-saint-pierre,CA,2021-08-02 00:56:31,50.2334,-63.5986,57.56,88,40,11.5,scattered clouds
400,nelson bay,AU,2021-08-02 00:56:31,-32.7167,152.15,67.28,68,96,9.13,overcast clouds
401,xining,CN,2021-08-02 00:56:32,36.6167,101.7667,67.03,54,71,2.8,broken clouds
402,opuwo,NA,2021-08-02 00:56:32,-18.0607,13.84,56.03,36,0,2.75,clear sky
403,marystown,CA,2021-08-02 00:56:32,47.1666,-55.1483,57.27,90,13,10.47,few clouds
404,dingle,PH,2021-08-02 00:56:33,10.9995,122.6711,85.78,70,98,14.36,overcast clouds
405,sao gabriel da cachoeira,BR,2021-08-02 00:56:33,-0.1303,-67.0892,73.6,73,100,1.45,overcast clouds
406,steamboat springs,US,2021-08-02 00:56:34,40.485,-106.8317,74.91,67,40,0.0,scattered clouds
407,whitehorse,CA,2021-08-02 00:56:34,60.7161,-135.0538,88.02,20,20,9.22,few clouds
408,vao,NC,2021-08-02 00:56:34,-22.6667,167.4833,67.64,56,1,13.13,clear sky
409,tawang,IN,2021-08-02 00:56:35,27.5833,91.8667,59.09,91,99,1.3,overcast clouds
410,astana,KZ,2021-08-02 00:56:35,51.1801,71.446,67.95,68,0,6.71,clear sky
411,machinga,MW,2021-08-02 00:56:36,-15.1685,35.3,56.39,70,0,2.44,clear sky
412,ruteng,ID,2021-08-02 00:56:36,-8.6136,120.4721,67.87,80,54,3.65,broken clouds
413,miguel hidalgo,MX,2021-08-02 00:56:36,19.4225,-99.2028,61.43,72,100,6.96,overcast clouds
414,awjilah,LY,2021-08-02 00:56:37,29.1081,21.2869,82.29,38,0,7.76,clear sky
415,tieling,CN,2021-08-02 00:56:37,42.2931,123.8414,73.54,89,100,2.48,moderate rain
416,bilibino,RU,2021-08-02 00:56:38,68.0546,166.4372,47.01,50,97,9.13,overcast clouds
417,poya,NC,2021-08-02 00:56:38,-21.35,165.15,73.33,44,0,9.84,clear sky
418,inyonga,TZ,2021-08-02 00:56:39,-6.7167,32.0667,60.76,54,18,5.95,few clouds
419,zhenhai,CN,2021-08-02 00:56:39,24.2582,118.0905,83.08,87,100,6.62,overcast clouds
420,corinto,GR,2021-08-02 00:56:40,37.9407,22.9573,89.69,49,0,3.56,clear sky
421,nambucca heads,AU,2021-08-02 00:56:40,-30.65,153.0,65.17,85,100,4.83,overcast clouds
422,sobolevo,RU,2021-08-02 00:56:41,54.4299,31.8996,63.25,90,95,6.15,overcast clouds
423,togur,RU,2021-08-02 00:56:41,58.3631,82.8265,55.4,82,83,1.19,broken clouds
424,illela,NG,2021-08-02 00:56:41,13.7292,5.2975,82.67,64,89,16.42,overcast clouds
425,hutchinson,US,2021-08-02 00:51:49,38.0608,-97.9298,83.43,48,0,4.0,clear sky
426,pinsk,BY,2021-08-02 00:56:42,52.1229,26.0951,68.85,74,100,12.19,overcast clouds
427,galveston,US,2021-08-02 00:56:42,29.3669,-94.9669,90.18,79,39,1.01,scattered clouds
428,laguna,US,2021-08-02 00:56:43,38.421,-121.4238,103.21,28,1,5.99,clear sky
429,misratah,LY,2021-08-02 00:52:15,32.3754,15.0925,84.43,55,0,4.5,clear sky
430,faya,SA,2021-08-02 00:56:43,18.3851,42.4509,66.31,62,81,5.59,broken clouds
431,summerside,CA,2021-08-02 00:56:44,46.3959,-63.7876,66.63,72,52,10.36,broken clouds
432,boende,CD,2021-08-02 00:56:44,-0.2167,20.8667,71.92,77,100,1.97,overcast clouds
433,vardo,NO,2021-08-02 00:56:44,70.3705,31.1107,49.3,96,100,8.93,overcast clouds
434,tezu,IN,2021-08-02 00:56:45,27.9167,96.1667,82.78,71,1,0.98,clear sky
435,svetlaya,RU,2021-08-02 00:56:45,46.5389,138.3297,66.13,80,100,10.78,overcast clouds
436,severo-kurilsk,RU,2021-08-02 00:56:45,50.6789,156.125,57.58,67,21,14.38,few clouds
437,coquimbo,CL,2021-08-02 00:53:46,-29.9533,-71.3436,53.33,93,20,1.14,few clouds
438,ust-nera,RU,2021-08-02 00:52:32,64.5667,143.2,58.06,47,5,4.36,clear sky
439,biscarrosse,FR,2021-08-02 00:56:46,44.3945,-1.1672,57.43,100,0,0.0,clear sky
440,mezen,RU,2021-08-02 00:56:46,65.8522,44.24,50.63,71,100,5.55,overcast clouds
441,liwale,TZ,2021-08-02 00:56:47,-9.7667,37.9333,64.92,85,100,3.83,overcast clouds
442,kahului,US,2021-08-02 00:56:47,20.8947,-156.47,83.97,76,6,14.7,clear sky
443,deputatskiy,RU,2021-08-02 00:56:47,69.3,139.9,50.27,55,10,6.55,clear sky
444,encruzilhada do sul,BR,2021-08-02 00:52:16,-30.5439,-52.5219,45.12,88,0,4.38,clear sky
445,caldwell,US,2021-08-02 00:56:48,43.6629,-116.6874,84.47,73,1,4.61,clear sky
446,watsa,CD,2021-08-02 00:56:49,3.0372,29.5355,62.56,99,86,1.86,light rain
447,parabel,RU,2021-08-02 00:56:49,58.6978,81.4825,54.54,83,100,2.68,overcast clouds
448,sovetskaya gavan,RU,2021-08-02 00:56:49,48.9723,140.2878,65.55,76,75,4.74,broken clouds
449,temerloh,MY,2021-08-02 00:56:50,3.4483,102.4176,76.8,91,100,0.63,overcast clouds
450,cabinda,AO,2021-08-02 00:56:50,-5.55,12.2,71.58,88,90,2.06,overcast clouds
451,yarkovo,RU,2021-08-02 00:56:50,57.4028,67.0786,59.16,95,15,6.73,few clouds
452,kassala,SD,2021-08-02 00:56:51,15.451,36.4,75.63,78,99,10.89,overcast clouds
453,shahdadkot,PK,2021-08-02 00:56:51,27.8477,67.9055,89.78,58,15,4.54,few clouds
454,norton,ZW,2021-08-02 00:56:51,-17.8833,30.7,48.4,80,0,4.63,clear sky
455,kerman,IR,2021-08-02 00:56:52,30.2832,57.0788,76.86,22,0,6.91,clear sky
456,hofn,IS,2021-08-02 00:56:52,64.2539,-15.2082,53.51,92,98,2.68,overcast clouds
457,talnakh,RU,2021-08-02 00:54:16,69.4865,88.3972,60.35,77,100,5.08,overcast clouds
458,tura,IN,2021-08-02 00:56:53,25.5198,90.2201,75.27,98,99,4.92,overcast clouds
459,labrea,BR,2021-08-02 00:56:53,-7.2586,-64.7981,77.7,44,5,3.04,clear sky
460,guarapari,BR,2021-08-02 00:56:54,-20.6667,-40.4975,66.09,76,11,3.13,few clouds
461,fengrun,CN,2021-08-02 00:56:55,39.8333,118.1167,76.8,73,52,7.16,broken clouds
